cdp,cdpx,cdpy
4811,119.971412,22.583005
4812,119.97143525,22.582986625
4813,119.9714585,22.58296825
4814,119.97148175,22.582949875
4815,119.971505,22.5829315
4816,119.97152825,22.582913125
4817,119.9715515,22.58289475
4818,119.97157475,22.582876375
4819,119.971598,22.582858
4820,119.971621,22.5828405
4821,119.971644,22.582823
4822,119.971667,22.5828055
4823,119.97169,22.582788
4824,119.971713,22.5827705
4825,119.971736,22.582753
4826,119.971759,22.5827355
4827,119.971782,22.582718
4828,119.971806125,22.582701
4829,119.97183025,22.582684
4830,119.971854375,22.582667
4831,119.9718785,22.58265
4832,119.971902625,22.582633
4833,119.97192675,22.582616
4834,119.971950875,22.582599
4835,119.971975,22.582582
4836,119.971998375,22.582563875
4837,119.97202175,22.58254575
4838,119.972045125,22.582527625
4839,119.9720685,22.5825095
4840,119.972091875,22.582491375
4841,119.97211525,22.58247325
4842,119.972138625,22.582455125
4843,119.972162,22.582437
4844,119.972184,22.582419625
4845,119.972206,22.58240225
4846,119.972228,22.582384875
4847,119.97225,22.5823675
4848,119.972272,22.582350125
4849,119.972294,22.58233275
4850,119.972316,22.582315375
4851,119.972338,22.582298
4852,119.972361,22.582281625
4853,119.972384,22.58226525
4854,119.972407,22.582248875
4855,119.97243,22.5822325
4856,119.972453,22.582216125
4857,119.972476,22.58219975
4858,119.972499,22.582183375
4859,119.972522,22.582167
4860,119.9725445,22.58215025
4861,119.972567,22.5821335
4862,119.9725895,22.58211675
4863,119.972612,22.5821
4864,119.9726345,22.58208325
4865,119.972657,22.5820665
4866,119.9726795,22.58204975
4867,119.972702,22.582033
4868,119.9727245,22.582016125
4869,119.972747,22.58199925
4870,119.9727695,22.581982375
4871,119.972792,22.5819655
4872,119.9728145,22.581948625
4873,119.972837,22.58193175
4874,119.9728595,22.581914875
4875,119.972882,22.581898
4876,119.972904875,22.581880375
4877,119.97292775,22.58186275
4878,119.972950625,22.581845125
4879,119.9729735,22.5818275
4880,119.972996375,22.581809875
4881,119.97301925,22.58179225
4882,119.973042125,22.581774625
4883,119.973065,22.581757
4884,119.97308875,22.58174075
4885,119.9731125,22.5817245
4886,119.97313625,22.58170825
4887,119.97316,22.581692
4888,119.97318375,22.58167575
4889,119.9732075,22.5816595
4890,119.97323125,22.58164325
4891,119.973255,22.581627
4892,119.973279625,22.581609625
4893,119.97330425,22.58159225
4894,119.973328875,22.581574875
4895,119.9733535,22.5815575
4896,119.973378125,22.581540125
4897,119.97340275,22.58152275
4898,119.973427375,22.581505375
4899,119.973452,22.581488
4900,119.97347525,22.581471375
4901,119.9734985,22.58145475
4902,119.97352175,22.581438125
4903,119.973545,22.5814215
4904,119.97356825,22.581404875
4905,119.9735915,22.58138825
4906,119.97361475,22.581371625
4907,119.973638,22.581355
4908,119.973659125,22.581338125
4909,119.97368025,22.58132125
4910,119.973701375,22.581304375
4911,119.9737225,22.5812875
4912,119.973743625,22.581270625
4913,119.97376475,22.58125375
4914,119.973785875,22.581236875
4915,119.973807,22.58122
4916,119.973831125,22.581202875
4917,119.97385525,22.58118575
4918,119.973879375,22.581168625
4919,119.9739035,22.5811515
4920,119.973927625,22.581134375
4921,119.97395175,22.58111725
4922,119.973975875,22.581100125
4923,119.974,22.581083
4924,119.974023125,22.581066
4925,119.97404625,22.581049
4926,119.974069375,22.581032
4927,119.9740925,22.581015
4928,119.974115625,22.580998
4929,119.97413875,22.580981
4930,119.974161875,22.580964
4931,119.974185,22.580947
4932,119.974207875,22.580930125
4933,119.97423075,22.58091325
4934,119.974253625,22.580896375
4935,119.9742765,22.5808795
4936,119.974299375,22.580862625
4937,119.97432225,22.58084575
4938,119.974345125,22.580828875
4939,119.974368,22.580812
4940,119.9743905,22.5807945
4941,119.974413,22.580777
4942,119.9744355,22.5807595
4943,119.974458,22.580742
4944,119.9744805,22.5807245
4945,119.974503,22.580707
4946,119.9745255,22.5806895
4947,119.974548,22.580672
4948,119.9745705,22.580654
4949,119.974593,22.580636
4950,119.9746155,22.580618
4951,119.974638,22.5806
4952,119.9746605,22.580582
4953,119.974683,22.580564
4954,119.9747055,22.580546
4955,119.974728,22.580528
4956,119.974751625,22.580512625
4957,119.97477525,22.58049725
4958,119.974798875,22.580481875
4959,119.9748225,22.5804665
4960,119.974846125,22.580451125
4961,119.97486975,22.58043575
4962,119.974893375,22.580420375
4963,119.974917,22.580405
4964,119.97494025,22.580386875
4965,119.9749635,22.58036875
4966,119.97498675,22.580350625
4967,119.97501,22.5803325
4968,119.97503325,22.580314375
4969,119.9750565,22.58029625
4970,119.97507975,22.580278125
4971,119.975103,22.58026
4972,119.975126,22.58023975
4973,119.975149,22.5802195
4974,119.975172,22.58019925
4975,119.975195,22.580179
4976,119.975218,22.58015875
4977,119.975241,22.5801385
4978,119.975264,22.58011825
4979,119.975287,22.580098
4980,119.975308625,22.580080125
4981,119.97533025,22.58006225
4982,119.975351875,22.580044375
4983,119.9753735,22.5800265
4984,119.975395125,22.580008625
4985,119.97541675,22.57999075
4986,119.975438375,22.579972875
4987,119.97546,22.579955
4988,119.9754835,22.5799365
4989,119.975507,22.579918
4990,119.9755305,22.5798995
4991,119.975554,22.579881
4992,119.9755775,22.5798625
4993,119.975601,22.579844
4994,119.9756245,22.5798255
4995,119.975648,22.579807
4996,119.975670375,22.57978925
4997,119.97569275,22.5797715
4998,119.975715125,22.57975375
4999,119.9757375,22.579736
5000,119.975759875,22.57971825
5001,119.97578225,22.5797005
5002,119.975804625,22.57968275
5003,119.975827,22.579665
5004,119.9758495,22.57964725
5005,119.975872,22.5796295
5006,119.9758945,22.57961175
5007,119.975917,22.579594
5008,119.9759395,22.57957625
5009,119.975962,22.5795585
5010,119.9759845,22.57954075
5011,119.976007,22.579523
5012,119.976029875,22.579505375
5013,119.97605275,22.57948775
5014,119.976075625,22.579470125
5015,119.9760985,22.5794525
5016,119.976121375,22.579434875
5017,119.97614425,22.57941725
5018,119.976167125,22.579399625
5019,119.97619,22.579382
5020,119.976214,22.579363375
5021,119.976238,22.57934475
5022,119.976262,22.579326125
5023,119.976286,22.5793075
5024,119.97631,22.579288875
5025,119.976334,22.57927025
5026,119.976358,22.579251625
5027,119.976382,22.579233
5028,119.976404625,22.579215375
5029,119.97642725,22.57919775
5030,119.976449875,22.579180125
5031,119.9764725,22.5791625
5032,119.976495125,22.579144875
5033,119.97651775,22.57912725
5034,119.976540375,22.579109625
5035,119.976563,22.579092
5036,119.9765855,22.579074
5037,119.976608,22.579056
5038,119.9766305,22.579038
5039,119.976653,22.57902
5040,119.9766755,22.579002
5041,119.976698,22.578984
5042,119.9767205,22.578966
5043,119.976743,22.578948
5044,119.976766375,22.578929875
5045,119.97678975,22.57891175
5046,119.976813125,22.578893625
5047,119.9768365,22.5788755
5048,119.976859875,22.578857375
5049,119.97688325,22.57883925
5050,119.976906625,22.578821125
5051,119.97693,22.578803
5052,119.976954125,22.578786125
5053,119.97697825,22.57876925
5054,119.977002375,22.578752375
5055,119.9770265,22.5787355
5056,119.977050625,22.578718625
5057,119.97707475,22.57870175
5058,119.977098875,22.578684875
5059,119.977123,22.578668
5060,119.9771455,22.57865075
5061,119.977168,22.5786335
5062,119.9771905,22.57861625
5063,119.977213,22.578599
5064,119.9772355,22.57858175
5065,119.977258,22.5785645
5066,119.9772805,22.57854725
5067,119.977303,22.57853
5068,119.977327375,22.578515875
5069,119.97735175,22.57850175
5070,119.977376125,22.578487625
5071,119.9774005,22.5784735
5072,119.977424875,22.578459375
5073,119.97744925,22.57844525
5074,119.977473625,22.578431125
5075,119.977498,22.578417
5076,119.97752225,22.578402
5077,119.9775465,22.578387
5078,119.97757075,22.578372
5079,119.977595,22.578357
5080,119.97761925,22.578342
5081,119.9776435,22.578327
5082,119.97766775,22.578312
5083,119.977692,22.578297
5084,119.977714875,22.578283375
5085,119.97773775,22.57826975
5086,119.977760625,22.578256125
5087,119.9777835,22.5782425
5088,119.977806375,22.578228875
5089,119.97782925,22.57821525
5090,119.977852125,22.578201625
5091,119.977875,22.578188
5092,119.9779,22.578172
5093,119.977925,22.578156
5094,119.97795,22.57814
5095,119.977975,22.578124
5096,119.978,22.578108
5097,119.978025,22.578092
5098,119.97805,22.578076
5099,119.978075,22.57806
5100,119.978100625,22.578045
5101,119.97812625,22.57803
5102,119.978151875,22.578015
5103,119.9781775,22.578
5104,119.978203125,22.577985
5105,119.97822875,22.57797
5106,119.978254375,22.577955
5107,119.97828,22.57794
5108,119.978305375,22.57792625
5109,119.97833075,22.5779125
5110,119.978356125,22.57789875
5111,119.9783815,22.577885
5112,119.978406875,22.57787125
5113,119.97843225,22.5778575
5114,119.978457625,22.57784375
5115,119.978483,22.57783
5116,119.978507625,22.577814625
5117,119.97853225,22.57779925
5118,119.978556875,22.577783875
5119,119.9785815,22.5777685
5120,119.978606125,22.577753125
5121,119.97863075,22.57773775
5122,119.978655375,22.577722375
5123,119.97868,22.577707
5124,119.978705875,22.577691375
5125,119.97873175,22.57767575
5126,119.978757625,22.577660125
5127,119.9787835,22.5776445
5128,119.978809375,22.577628875
5129,119.97883525,22.57761325
5130,119.978861125,22.577597625
5131,119.978887,22.577582
5132,119.978912125,22.57756675
5133,119.97893725,22.5775515
5134,119.978962375,22.57753625
5135,119.9789875,22.577521
5136,119.979012625,22.57750575
5137,119.97903775,22.5774905
5138,119.979062875,22.57747525
5139,119.979088,22.57746
5140,119.979112375,22.5774425
5141,119.97913675,22.577425
5142,119.979161125,22.5774075
5143,119.9791855,22.57739
5144,119.979209875,22.5773725
5145,119.97923425,22.577355
5146,119.979258625,22.5773375
5147,119.979283,22.57732
5148,119.97930575,22.577304125
5149,119.9793285,22.57728825
5150,119.97935125,22.577272375
5151,119.979374,22.5772565
5152,119.97939675,22.577240625
5153,119.9794195,22.57722475
5154,119.97944225,22.577208875
5155,119.979465,22.577193
5156,119.979489125,22.57717675
5157,119.97951325,22.5771605
5158,119.979537375,22.57714425
5159,119.9795615,22.577128
5160,119.979585625,22.57711175
5161,119.97960975,22.5770955
5162,119.979633875,22.57707925
5163,119.979658,22.577063
5164,119.97968225,22.577047625
5165,119.9797065,22.57703225
5166,119.97973075,22.577016875
5167,119.979755,22.5770015
5168,119.97977925,22.576986125
5169,119.9798035,22.57697075
5170,119.97982775,22.576955375
5171,119.979852,22.57694
5172,119.97987525,22.576924125
5173,119.9798985,22.57690825
5174,119.97992175,22.576892375
5175,119.979945,22.5768765
5176,119.97996825,22.576860625
5177,119.9799915,22.57684475
5178,119.98001475,22.576828875
5179,119.980038,22.576813
5180,119.98006075,22.576796375
5181,119.9800835,22.57677975
5182,119.98010625,22.576763125
5183,119.980129,22.5767465
5184,119.98015175,22.576729875
5185,119.9801745,22.57671325
5186,119.98019725,22.576696625
5187,119.98022,22.57668
5188,119.9802435,22.5766635
5189,119.980267,22.576647
5190,119.9802905,22.5766305
5191,119.980314,22.576614
5192,119.9803375,22.5765975
5193,119.980361,22.576581
5194,119.9803845,22.5765645
5195,119.980408,22.576548
5196,119.980431125,22.576532375
5197,119.98045425,22.57651675
5198,119.980477375,22.576501125
5199,119.9805005,22.5764855
5200,119.980523625,22.576469875
5201,119.98054675,22.57645425
5202,119.980569875,22.576438625
5203,119.980593,22.576423
5204,119.980619125,22.576407
5205,119.98064525,22.576391
5206,119.980671375,22.576375
5207,119.9806975,22.576359
5208,119.980723625,22.576343
5209,119.98074975,22.576327
5210,119.980775875,22.576311
5211,119.980802,22.576295
5212,119.980826125,22.57627975
5213,119.98085025,22.5762645
5214,119.980874375,22.57624925
5215,119.9808985,22.576234
5216,119.980922625,22.57621875
5217,119.98094675,22.5762035
5218,119.980970875,22.57618825
5219,119.980995,22.576173
5220,119.98101775,22.576157375
5221,119.9810405,22.57614175
5222,119.98106325,22.576126125
5223,119.981086,22.5761105
5224,119.98110875,22.576094875
5225,119.9811315,22.57607925
5226,119.98115425,22.576063625
5227,119.981177,22.576048
5228,119.98120325,22.576032375
5229,119.9812295,22.57601675
5230,119.98125575,22.576001125
5231,119.981282,22.5759855
5232,119.98130825,22.575969875
5233,119.9813345,22.57595425
5234,119.98136075,22.575938625
5235,119.981387,22.575923
5236,119.98141175,22.575908
5237,119.9814365,22.575893
5238,119.98146125,22.575878
5239,119.981486,22.575863
5240,119.98151075,22.575848
5241,119.9815355,22.575833
5242,119.98156025,22.575818
5243,119.981585,22.575803
5244,119.981609,22.575787375
5245,119.981633,22.57577175
5246,119.981657,22.575756125
5247,119.981681,22.5757405
5248,119.981705,22.575724875
5249,119.981729,22.57570925
5250,119.981753,22.575693625
5251,119.981777,22.575678
5252,119.98180075,22.57566325
5253,119.9818245,22.5756485
5254,119.98184825,22.57563375
5255,119.981872,22.575619
5256,119.98189575,22.57560425
5257,119.9819195,22.5755895
5258,119.98194325,22.57557475
5259,119.981967,22.57556
5260,119.981989,22.575544375
5261,119.982011,22.57552875
5262,119.982033,22.575513125
5263,119.982055,22.5754975
5264,119.982077,22.575481875
5265,119.982099,22.57546625
5266,119.982121,22.575450625
5267,119.982143,22.575435
5268,119.982169875,22.57542
5269,119.98219675,22.575405
5270,119.982223625,22.57539
5271,119.9822505,22.575375
5272,119.982277375,22.57536
5273,119.98230425,22.575345
5274,119.982331125,22.57533
5275,119.982358,22.575315
5276,119.9823795,22.5753
5277,119.982401,22.575285
5278,119.9824225,22.57527
5279,119.982444,22.575255
5280,119.9824655,22.57524
5281,119.982487,22.575225
5282,119.9825085,22.57521
5283,119.98253,22.575195
5284,119.982554125,22.575178125
5285,119.98257825,22.57516125
5286,119.982602375,22.575144375
5287,119.9826265,22.5751275
5288,119.982650625,22.575110625
5289,119.98267475,22.57509375
5290,119.982698875,22.575076875
5291,119.982723,22.57506
5292,119.982748,22.575044375
5293,119.982773,22.57502875
5294,119.982798,22.575013125
5295,119.982823,22.5749975
5296,119.982848,22.574981875
5297,119.982873,22.57496625
5298,119.982898,22.574950625
5299,119.982923,22.574935
5300,119.9829495,22.574917875
5301,119.982976,22.57490075
5302,119.9830025,22.574883625
5303,119.983029,22.5748665
5304,119.9830555,22.574849375
5305,119.983082,22.57483225
5306,119.9831085,22.574815125
5307,119.983135,22.574798
5308,119.983157125,22.57478225
5309,119.98317925,22.5747665
5310,119.983201375,22.57475075
5311,119.9832235,22.574735
5312,119.983245625,22.57471925
5313,119.98326775,22.5747035
5314,119.983289875,22.57468775
5315,119.983312,22.574672
5316,119.983335875,22.574655875
5317,119.98335975,22.57463975
5318,119.983383625,22.574623625
5319,119.9834075,22.5746075
5320,119.983431375,22.574591375
5321,119.98345525,22.57457525
5322,119.983479125,22.574559125
5323,119.983503,22.574543
5324,119.983527625,22.57452675
5325,119.98355225,22.5745105
5326,119.983576875,22.57449425
5327,119.9836015,22.574478
5328,119.983626125,22.57446175
5329,119.98365075,22.5744455
5330,119.983675375,22.57442925
5331,119.9837,22.574413
5332,119.9837225,22.574398
5333,119.983745,22.574383
5334,119.9837675,22.574368
5335,119.98379,22.574353
5336,119.9838125,22.574338
5337,119.983835,22.574323
5338,119.9838575,22.574308
5339,119.98388,22.574293
5340,119.983904375,22.574276375
5341,119.98392875,22.57425975
5342,119.983953125,22.574243125
5343,119.9839775,22.5742265
5344,119.984001875,22.574209875
5345,119.98402625,22.57419325
5346,119.984050625,22.574176625
5347,119.984075,22.57416
5348,119.984096,22.574143375
5349,119.984117,22.57412675
5350,119.984138,22.574110125
5351,119.984159,22.5740935
5352,119.98418,22.574076875
5353,119.984201,22.57406025
5354,119.984222,22.574043625
5355,119.984243,22.574027
5356,119.98426675,22.574012125
5357,119.9842905,22.57399725
5358,119.98431425,22.573982375
5359,119.984338,22.5739675
5360,119.98436175,22.573952625
5361,119.9843855,22.57393775
5362,119.98440925,22.573922875
5363,119.984433,22.573908
5364,119.984456375,22.573891125
5365,119.98447975,22.57387425
5366,119.984503125,22.573857375
5367,119.9845265,22.5738405
5368,119.984549875,22.573823625
5369,119.98457325,22.57380675
5370,119.984596625,22.573789875
5371,119.98462,22.573773
5372,119.984645625,22.573757375
5373,119.98467125,22.57374175
5374,119.984696875,22.573726125
5375,119.9847225,22.5737105
5376,119.984748125,22.573694875
5377,119.98477375,22.57367925
5378,119.984799375,22.573663625
5379,119.984825,22.573648
5380,119.984848375,22.573632375
5381,119.98487175,22.57361675
5382,119.984895125,22.573601125
5383,119.9849185,22.5735855
5384,119.984941875,22.573569875
5385,119.98496525,22.57355425
5386,119.984988625,22.573538625
5387,119.985012,22.573523
5388,119.985036375,22.57350675
5389,119.98506075,22.5734905
5390,119.985085125,22.57347425
5391,119.9851095,22.573458
5392,119.985133875,22.57344175
5393,119.98515825,22.5734255
5394,119.985182625,22.57340925
5395,119.985207,22.573393
5396,119.985230125,22.57337675
5397,119.98525325,22.5733605
5398,119.985276375,22.57334425
5399,119.9852995,22.573328
5400,119.985322625,22.57331175
5401,119.98534575,22.5732955
5402,119.985368875,22.57327925
5403,119.985392,22.573263
5404,119.98541575,22.573246125
5405,119.9854395,22.57322925
5406,119.98546325,22.573212375
5407,119.985487,22.5731955
5408,119.98551075,22.573178625
5409,119.9855345,22.57316175
5410,119.98555825,22.573144875
5411,119.985582,22.573128
5412,119.985607,22.573111375
5413,119.985632,22.57309475
5414,119.985657,22.573078125
5415,119.985682,22.5730615
5416,119.985707,22.573044875
5417,119.985732,22.57302825
5418,119.985757,22.573011625
5419,119.985782,22.572995
5420,119.98580425,22.572978125
5421,119.9858265,22.57296125
5422,119.98584875,22.572944375
5423,119.985871,22.5729275
5424,119.98589325,22.572910625
5425,119.9859155,22.57289375
5426,119.98593775,22.572876875
5427,119.98596,22.57286
5428,119.985983375,22.572842125
5429,119.98600675,22.57282425
5430,119.986030125,22.572806375
5431,119.9860535,22.5727885
5432,119.986076875,22.572770625
5433,119.98610025,22.57275275
5434,119.986123625,22.572734875
5435,119.986147,22.572717
5436,119.98617025,22.572698875
5437,119.9861935,22.57268075
5438,119.98621675,22.572662625
5439,119.98624,22.5726445
5440,119.98626325,22.572626375
5441,119.9862865,22.57260825
5442,119.98630975,22.572590125
5443,119.986333,22.572572
5444,119.9863545,22.5725555
5445,119.986376,22.572539
5446,119.9863975,22.5725225
5447,119.986419,22.572506
5448,119.9864405,22.5724895
5449,119.986462,22.572473
5450,119.9864835,22.5724565
5451,119.986505,22.57244
5452,119.9865275,22.57242375
5453,119.98655,22.5724075
5454,119.9865725,22.57239125
5455,119.986595,22.572375
5456,119.9866175,22.57235875
5457,119.98664,22.5723425
5458,119.9866625,22.57232625
5459,119.986685,22.57231
5460,119.98670875,22.5722925
5461,119.9867325,22.572275
5462,119.98675625,22.5722575
5463,119.98678,22.57224
5464,119.98680375,22.5722225
5465,119.9868275,22.572205
5466,119.98685125,22.5721875
5467,119.986875,22.57217
5468,119.986899,22.5721515
5469,119.986923,22.572133
5470,119.986947,22.5721145
5471,119.986971,22.572096
5472,119.986995,22.5720775
5473,119.987019,22.572059
5474,119.987043,22.5720405
5475,119.987067,22.572022
5476,119.9870895,22.572005875
5477,119.987112,22.57198975
5478,119.9871345,22.571973625
5479,119.987157,22.5719575
5480,119.9871795,22.571941375
5481,119.987202,22.57192525
5482,119.9872245,22.571909125
5483,119.987247,22.571893
5484,119.987269875,22.571873625
5485,119.98729275,22.57185425
5486,119.987315625,22.571834875
5487,119.9873385,22.5718155
5488,119.987361375,22.571796125
5489,119.98738425,22.57177675
5490,119.987407125,22.571757375
5491,119.98743,22.571738
5492,119.98745275,22.5717195
5493,119.9874755,22.571701
5494,119.98749825,22.5716825
5495,119.987521,22.571664
5496,119.98754375,22.5716455
5497,119.9875665,22.571627
5498,119.98758925,22.5716085
5499,119.987612,22.57159
5500,119.98763425,22.5715715
5501,119.9876565,22.571553
5502,119.98767875,22.5715345
5503,119.987701,22.571516
5504,119.98772325,22.5714975
5505,119.9877455,22.571479
5506,119.98776775,22.5714605
5507,119.98779,22.571442
5508,119.98781025,22.57142325
5509,119.9878305,22.5714045
5510,119.98785075,22.57138575
5511,119.987871,22.571367
5512,119.98789125,22.57134825
5513,119.9879115,22.5713295
5514,119.98793175,22.57131075
5515,119.987952,22.571292
5516,119.98797425,22.571272125
5517,119.9879965,22.57125225
5518,119.98801875,22.571232375
5519,119.988041,22.5712125
5520,119.98806325,22.571192625
5521,119.9880855,22.57117275
5522,119.98810775,22.571152875
5523,119.98813,22.571133
5524,119.98815225,22.57111475
5525,119.9881745,22.5710965
5526,119.98819675,22.57107825
5527,119.988219,22.57106
5528,119.98824125,22.57104175
5529,119.9882635,22.5710235
5530,119.98828575,22.57100525
5531,119.988308,22.570987
5532,119.988329875,22.570968
5533,119.98835175,22.570949
5534,119.988373625,22.57093
5535,119.9883955,22.570911
5536,119.988417375,22.570892
5537,119.98843925,22.570873
5538,119.988461125,22.570854
5539,119.988483,22.570835
5540,119.988506625,22.5708185
5541,119.98853025,22.570802
5542,119.988553875,22.5707855
5543,119.9885775,22.570769
5544,119.988601125,22.5707525
5545,119.98862475,22.570736
5546,119.988648375,22.5707195
5547,119.988672,22.570703
5548,119.988694,22.570686125
5549,119.988716,22.57066925
5550,119.988738,22.570652375
5551,119.98876,22.5706355
5552,119.988782,22.570618625
5553,119.988804,22.57060175
5554,119.988826,22.570584875
5555,119.988848,22.570568
5556,119.988872375,22.5705505
5557,119.98889675,22.570533
5558,119.988921125,22.5705155
5559,119.9889455,22.570498
5560,119.988969875,22.5704805
5561,119.98899425,22.570463
5562,119.989018625,22.5704455
5563,119.989043,22.570428
5564,119.989066125,22.570410125
5565,119.98908925,22.57039225
5566,119.989112375,22.570374375
5567,119.9891355,22.5703565
5568,119.989158625,22.570338625
5569,119.98918175,22.57032075
5570,119.989204875,22.570302875
5571,119.989228,22.570285
5572,119.989250125,22.570268125
5573,119.98927225,22.57025125
5574,119.989294375,22.570234375
5575,119.9893165,22.5702175
5576,119.989338625,22.570200625
5577,119.98936075,22.57018375
5578,119.989382875,22.570166875
5579,119.989405,22.57015
5580,119.989426625,22.5701315
5581,119.98944825,22.570113
5582,119.989469875,22.5700945
5583,119.9894915,22.570076
5584,119.989513125,22.5700575
5585,119.98953475,22.570039
5586,119.989556375,22.5700205
5587,119.989578,22.570002
5588,119.989598875,22.569982125
5589,119.98961975,22.56996225
5590,119.989640625,22.569942375
5591,119.9896615,22.5699225
5592,119.989682375,22.569902625
5593,119.98970325,22.56988275
5594,119.989724125,22.569862875
5595,119.989745,22.569843
5596,119.9897665,22.5698245
5597,119.989788,22.569806
5598,119.9898095,22.5697875
5599,119.989831,22.569769
5600,119.9898525,22.5697505
5601,119.989874,22.569732
5602,119.9898955,22.5697135
5603,119.989917,22.569695
5604,119.989938375,22.56967625
5605,119.98995975,22.5696575
5606,119.989981125,22.56963875
5607,119.9900025,22.56962
5608,119.990023875,22.56960125
5609,119.99004525,22.5695825
5610,119.990066625,22.56956375
5611,119.990088,22.569545
5612,119.990110125,22.569525875
5613,119.99013225,22.56950675
5614,119.990154375,22.569487625
5615,119.9901765,22.5694685
5616,119.990198625,22.569449375
5617,119.99022075,22.56943025
5618,119.990242875,22.569411125
5619,119.990265,22.569392
5620,119.99028725,22.569372125
5621,119.9903095,22.56935225
5622,119.99033175,22.569332375
5623,119.990354,22.5693125
5624,119.99037625,22.569292625
5625,119.9903985,22.56927275
5626,119.99042075,22.569252875
5627,119.990443,22.569233
5628,119.9904645,22.569214125
5629,119.990486,22.56919525
5630,119.9905075,22.569176375
5631,119.990529,22.5691575
5632,119.9905505,22.569138625
5633,119.990572,22.56911975
5634,119.9905935,22.569100875
5635,119.990615,22.569082
5636,119.9906375,22.569063375
5637,119.99066,22.56904475
5638,119.9906825,22.569026125
5639,119.990705,22.5690075
5640,119.9907275,22.568988875
5641,119.99075,22.56897025
5642,119.9907725,22.568951625
5643,119.990795,22.568933
5644,119.990815875,22.568913
5645,119.99083675,22.568893
5646,119.990857625,22.568873
5647,119.9908785,22.568853
5648,119.990899375,22.568833
5649,119.99092025,22.568813
5650,119.990941125,22.568793
5651,119.990962,22.568773
5652,119.990983875,22.568754125
5653,119.99100575,22.56873525
5654,119.991027625,22.568716375
5655,119.9910495,22.5686975
5656,119.991071375,22.568678625
5657,119.99109325,22.56865975
5658,119.991115125,22.568640875
5659,119.991137,22.568622
5660,119.99115925,22.568603625
5661,119.9911815,22.56858525
5662,119.99120375,22.568566875
5663,119.991226,22.5685485
5664,119.99124825,22.568530125
5665,119.9912705,22.56851175
5666,119.99129275,22.568493375
5667,119.991315,22.568475
5668,119.991336625,22.568456875
5669,119.99135825,22.56843875
5670,119.991379875,22.568420625
5671,119.9914015,22.5684025
5672,119.991423125,22.568384375
5673,119.99144475,22.56836625
5674,119.991466375,22.568348125
5675,119.991488,22.56833
5676,119.991509875,22.568310625
5677,119.99153175,22.56829125
5678,119.991553625,22.568271875
5679,119.9915755,22.5682525
5680,119.991597375,22.568233125
5681,119.99161925,22.56821375
5682,119.991641125,22.568194375
5683,119.991663,22.568175
5684,119.9916845,22.568156
5685,119.991706,22.568137
5686,119.9917275,22.568118
5687,119.991749,22.568099
5688,119.9917705,22.56808
5689,119.991792,22.568061
5690,119.9918135,22.568042
5691,119.991835,22.568023
5692,119.99185775,22.568003875
5693,119.9918805,22.56798475
5694,119.99190325,22.567965625
5695,119.991926,22.5679465
5696,119.99194875,22.567927375
5697,119.9919715,22.56790825
5698,119.99199425,22.567889125
5699,119.992017,22.56787
5700,119.99203825,22.56784975
5701,119.9920595,22.5678295
5702,119.99208075,22.56780925
5703,119.992102,22.567789
5704,119.99212325,22.56776875
5705,119.9921445,22.5677485
5706,119.99216575,22.56772825
5707,119.992187,22.567708
5708,119.992207125,22.56768975
5709,119.99222725,22.5676715
5710,119.992247375,22.56765325
5711,119.9922675,22.567635
5712,119.992287625,22.56761675
5713,119.99230775,22.5675985
5714,119.992327875,22.56758025
5715,119.992348,22.567562
5716,119.9923705,22.5675415
5717,119.992393,22.567521
5718,119.9924155,22.5675005
5719,119.992438,22.56748
5720,119.9924605,22.5674595
5721,119.992483,22.567439
5722,119.9925055,22.5674185
5723,119.992528,22.567398
5724,119.992548875,22.567381625
5725,119.99256975,22.56736525
5726,119.992590625,22.567348875
5727,119.9926115,22.5673325
5728,119.992632375,22.567316125
5729,119.99265325,22.56729975
5730,119.992674125,22.567283375
5731,119.992695,22.567267
5732,119.992719625,22.56724925
5733,119.99274425,22.5672315
5734,119.992768875,22.56721375
5735,119.9927935,22.567196
5736,119.992818125,22.56717825
5737,119.99284275,22.5671605
5738,119.992867375,22.56714275
5739,119.992892,22.567125
5740,119.992913625,22.567107875
5741,119.99293525,22.56709075
5742,119.992956875,22.567073625
5743,119.9929785,22.5670565
5744,119.993000125,22.567039375
5745,119.99302175,22.56702225
5746,119.993043375,22.567005125
5747,119.993065,22.566988
5748,119.993089,22.566970375
5749,119.993113,22.56695275
5750,119.993137,22.566935125
5751,119.993161,22.5669175
5752,119.993185,22.566899875
5753,119.993209,22.56688225
5754,119.993233,22.566864625
5755,119.993257,22.566847
5756,119.9932795,22.5668305
5757,119.993302,22.566814
5758,119.9933245,22.5667975
5759,119.993347,22.566781
5760,119.9933695,22.5667645
5761,119.993392,22.566748
5762,119.9934145,22.5667315
5763,119.993437,22.566715
5764,119.99346075,22.566698125
5765,119.9934845,22.56668125
5766,119.99350825,22.566664375
5767,119.993532,22.5666475
5768,119.99355575,22.566630625
5769,119.9935795,22.56661375
5770,119.99360325,22.566596875
5771,119.993627,22.56658
5772,119.9936505,22.56656275
5773,119.993674,22.5665455
5774,119.9936975,22.56652825
5775,119.993721,22.566511
5776,119.9937445,22.56649375
5777,119.993768,22.5664765
5778,119.9937915,22.56645925
5779,119.993815,22.566442
5780,119.99383775,22.566423625
5781,119.9938605,22.56640525
5782,119.99388325,22.566386875
5783,119.993906,22.5663685
